Tiempo;Trayectoria 1;Trayectoria 2;Trayectoria 3;Trayectoria 4;Trayectoria 5;Trayectoria 6;Trayectoria 7;Trayectoria 8;Trayectoria 9;Trayectoria 10;Semilla
19,38;5,038212912557271;1,7838957710205745;1,6170537103548088;-2,421054625601777;6,017361488973748;-0,43454217279026425;13,872709987046028;-6,511177449959211;4,893926721108715;-6,963756835836833;709626436
19,39;5,0748059215965196;1,6644121321521868;1,8670075272602566;-2,415463817024017;5,957350248093228;-0,2460739066674542;13,9312310035059;-6,537340932967416;4,909160507045313;-6,835144586188366;709626436
19,400000000000002;5,051431253227218;1,5748441501444426;1,8943116471857886;-2,350478065803221;5,977385463384935;-0,0895810696571232;13,947680577714694;-6,545458879257977;5,036460634551409;-6,734724177475135;709626436
19,41;5,0754373730763085;1,6121863621563837;1,867395896156534;-2,29282012362124;5,836583974668723;-0,15153525325509976;13,787540273075022;-6,651948790368933;5,1173561285146505;-6,6093052602357;709626436
19,42;4,976913559289172;1,672455243211168;1,8773379516447948;-2,3980875756758624;5,911480541437529;-0,02578614266043469;13,834263875480914;-6,58925076268123;5,284169456809079;-6,431428891499431;709626436
19,43;5,0622508375544175;1,7536166969088844;1,8910627235040836;-2,3674268244801393;5,913865659894677;-0,015110425157498983;13,828126482239057;-6,4111954131423;5,371600793994703;-6,30568843533905;709626436
19,44;4,984906094425386;1,6914659865859498;1,8779860747410864;-2,3171847722716588;5,8657927414654925;-0,1366913527669254;13,909141681752194;-6,343918516371622;5,3200721536192175;-6,2902353030235805;709626436
19,45;4,965631543736628;1,7128770936942999;1,8746604803818192;-2,4606270797678804;5,921677947124099;-0,23561502148802607;14,027048418189475;-6,3786225076728895;5,279163757357262;-6,4521484459440375;709626436
19,46;5,091973343061608;1,8052640042359642;1,9166163949141846;-2,0825456764253856;6,1140880111379605;-0,20576997235228095;14,18756555027581;-6,461850176700983;5,31348490670294;-6,514269126372636;709626436
19,47;4,985847582044351;2,0934172000393634;2,126681724495357;-2,247792715384521;6,061002224535075;-0,48239986718043326;14,231629517169083;-6,336349471661524;5,251626675328745;-6,53944561353211;709626436
19,48;4,861293617448618;1,9966620026945823;2,051728503443733;-2,3506117918727587;6,104143660581951;-0,6526484901461225;14,266258182731784;-6,323850001907973;5,3271245708464114;-6,56461911321591;709626436
19,490000000000002;5,044673535449029;1,9816099791342265;1,994185701320174;-2,215816322810695;6,247554197219654;-0,6454611829423256;14,216595126874587;-6,254799063878782;5,419471759603714;-6,536658541004505;709626436
19,5;5,1028304626327365;1,9588747098589867;2,0750615177475673;-2,275755204932252;6,144142533041368;-0,7102217449915921;14,36479327931314;-6,331136111720697;5,426182727539167;-6,733654414517227;709626436
19,51;4,999136078962576;1,9375585868941474;2,0994532215841217;-2,2149342383065838;6,068428730876382;-0,7801343065027008;14,23795878921979;-6,350569332807071;5,489410388643595;-6,708994653698399;709626436
19,52;4,917226165265756;1,8847506211183807;2,075704480728754;-2,272243890637694;5,94234450248649;-0,6737261255041685;14,153439929874613;-6,412516562545385;5,538513842237059;-6,721865703117154;709626436
19,53;4,921949302914483;1,7881574653809975;1,9669281429391468;-2,2732379454425313;5,932940286082008;-0,5493528529000545;14,061767203546742;-6,402018391853884;5,402257787389211;-6,619439735976619;709626436
19,54;4,921325028983573;1,8109625394072737;1,9670317220773055;-2,392090103749998;5,9909018311375375;-0,6199020680258966;14,081682026137956;-6,449012827946186;5,420821284276528;-6,699015900213855;709626436
19,55;5,104500563564063;1,893308765397641;1,988472176681552;-2,2072569879626918;6,140050891321668;-0,6947563903065929;14,134534540050325;-6,350888133260433;5,281083525893186;-6,619840016058194;709626436
19,56;5,122276529837563;1,7385585532576096;1,9737959812690518;-2,2139752223899096;6,056919995776432;-0,6826905656178224;14,19143030336011;-6,347747128673216;5,256049146077118;-6,5272627778218135;709626436
19,57;5,176337714627536;1,7103690702802445;2,1521548010608513;-2,2057540197834413;6,184894383039787;-0,6837636515744703;14,29035527701386;-6,216823927907506;5,197952072217386;-6,475468986402655;709626436
19,580000000000002;5,19491359221037;1,767211689703455;2,08779327712989;-2,3186398024704853;6,189119240731891;-0,5699391057909843;14,02269542353085;-6,149359440689365;5,1643443047162245;-6,477232945575132;709626436
19,59;5,007768397613768;1,6831422310412136;2,1416805217214403;-2,4454255320854346;6,279594233768994;-0,6480347973832029;13,95545520370578;-6,138403768165704;5,200194984041696;-6,276067603614861;709626436
19,6;5,129003428987709;1,679054322325308;2,196860988839948;-2,2333748243072264;6,211061804451376;-0,7177329375848608;14,087844312019289;-6,136458247574596;5,119676568956854;-6,056358106724181;709626436
19,61;5,119826728652897;1,6608519650312485;2,071072498337716;-2,43636025315491;6,2030738836913955;-0,7146502981910344;14,048400510376359;-6,114453391650026;5,117977614189316;-6,048580175530998;709626436
19,62;5,122044542250671;1,6830646844397952;1,8223069623390913;-2,383324989893366;6,398103564607617;-0,6552031876283347;14,05885141833176;-6,119885874019655;5,172811510008331;-5,992859284984924;709626436
19,63;5,2209093304389995;1,7455665107813332;1,684781000389305;-2,412465477740556;6,393426813841115;-0,7518892013828782;13,998569492880229;-6,147374122298372;4,9630941171592635;-6,132382211023195;709626436
19,64;5,262315869733383;1,6962275849644883;1,6110618703726076;-2,4340938518449;6,135071248923525;-0,7481940641025798;14,136795655118823;-6,151823733829413;4,9589732246805065;-6,027829588559638;709626436
19,650000000000002;5,385662829327074;1,7515072329187809;1,676462159808121;-2,5210823835502443;6,106371155597081;-0,7360537720053126;13,951794605501496;-6,1329958321115;4,990390060570506;-6,053427407695198;709626436
19,66;5,407297933409184;1,7196789330115543;1,5552797069062476;-2,509953933791695;6,100916006779929;-0,7520917019195842;13,947284857666128;-6,15011189134891;5,119694066472861;-5,990903353460597;709626436
19,67;5,486371734829998;1,6976185339739664;1,5767795408598262;-2,431420952373215;6,297758569321743;-0,7681326996201133;14,066437644075076;-6,195074261005372;5,208936637482174;-5,959193515547507;709626436
19,68;5,513317467344202;1,6355853335058517;1,5644240693616382;-2,477459012417562;6,404052034842188;-0,8089191053554059;13,969703930955859;-6,279074089894832;5,384076037255388;-5,7750991659073705;709626436
19,69;5,37289529417734;1,653842036361172;1,626060022886766;-2,4934595572649045;6,367533489756888;-0,8682606188986832;13,801617722545357;-6,229831548880968;5,546047925619311;-5,695393402553472;709626436
19,7;5,404311835489125;1,5654133704657334;1,8331461729539584;-2,3997991853752874;6,371502625818075;-0,7628081941550776;13,873042649926058;-6,398459261371331;5,66334392552413;-5,718930430677429;709626436
19,71;5,515006192415714;1,3887860050175633;1,8296990536592603;-2,4554055606923066;6,433099048294195;-0,7455222410155656;13,913879096870554;-6,337614562545782;5,492732529897872;-5,812923843940363;709626436
19,72;5,277601674997844;1,2442144876309804;1,695461664217997;-2,509275587380145;6,607370622247402;-0,6998379957783901;13,973100925201106;-6,326032430421104;5,485235039510693;-5,719781701989216;709626436
19,73;5,167741665799533;1,246060569440501;1,7024500306626025;-2,2496581111262586;6,479620488005136;-0,5269777817576983;13,945396687445653;-6,354941685789211;5,550711950575141;-5,800397668121273;709626436
19,740000000000002;5,251460627914963;1,3006974489762801;1,6956076116781709;-2,075059592753577;6,391583628166096;-0,3412218751177346;13,945611510666627;-6,532680310390498;5,681919142323385;-5,803656633051371;709626436
19,75;5,1545593351676;1,2212625259074024;1,5543632719266596;-2,10929822984743;6,440756355671236;-0,25962224460989863;13,975715178256552;-6,712046370332932;5,697799255340412;-5,856452008486356;709626436
19,76;5,108604445879893;1,3253808460011745;1,4574045917569747;-2,1781281675970883;6,603976331984717;-0,21799255894965353;14,078767710736027;-6,626755162293845;5,8139773567897075;-5,881639127336076;709626436
19,77;5,253115635932092;1,2480052623531934;1,4227432441433578;-2,258494434732632;6,561450641988246;-0,1457947728777666;14,154717501732202;-6,519677250829783;5,889567501699795;-5,889526370978727;709626436
19,78;5,235667839609311;1,2106093781951224;1,3042788071674907;-2,2673027040977143;6,528394229060536;-0,1812004779297927;14,323714729841706;-6,51050552274635;5,872837710914945;-5,801891187691172;709626436
19,79;5,24205613815042;1,1655581627698828;1,2621907440905904;-2,31786987245984;6,514389377132012;-0,30762812765605535;14,312999769082523;-6,508501643027859;5,792203538620145;-5,7959442375688255;709626436
19,8;5,130336487080132;1,1447745967272214;1,1957811194280141;-2,2342480068698123;6,5471671845578205;-0,321393828423796;14,361500055067335;-6,406128746862086;5,806535522744132;-5,795859701124439;709626436
19,81;5,105631357101245;1,1946065502568215;1,0881753854514586;-2,1950583778132597;6,548458142977105;-0,3544337087983275;14,329826364799725;-6,391595301044871;5,801156380024454;-5,776299551190418;709626436
19,82;5,128275536194472;1,46678313320322;1,039059209364786;-2,1309928534242406;6,664550367167982;-0,3276873979161235;14,25930340382995;-6,184571082005656;5,881696669909108;-5,729342491470951;709626436
19,830000000000002;5,069825701901239;1,5016687899803662;0,9060373270344424;-2,057816266143146;6,715880007017183;-0,3127786597201706;14,18803858422187;-6,154181514331126;5,933021518237618;-5,785398629727934;709626436
19,84;4,879077260422623;1,4841483257268333;0,9936412534526394;-2,0763735734250925;6,701529418048047;-0,17190414012253763;14,335968346848286;-6,109030845200733;5,874122561213631;-5,819687700424874;709626436
19,85;4,895161993940377;1,356961550811987;0,9290111069011296;-2,040681668327427;6,63508715273611;-0,10740305515968993;14,296580899711776;-6,249739284073528;5,835965680549091;-5,8389695907051715;709626436
19,86;4,877469935363777;1,2850499498061196;0,9375434313404918;-1,8475122318553336;6,49885181505928;-0,05409198478950875;14,327242650872417;-6,14006043982251;5,8039420464542015;-5,900334960118037;709626436
19,87;4,761624723835094;1,269116498035349;0,9921099400688848;-1,73683733018055;6,656817233889552;-0,0842563694926792;14,416626454672755;-6,174339227875437;5,847848573170434;-5,973747232149124;709626436
19,88;4,885589894350096;1,2948424558839182;1,1422795014400502;-1,582705496121224;6,767878736224006;-0,19282734540134575;14,491742923414659;-6,196027282507099;5,7279771737671865;-5,994236370881755;709626436
19,89;4,85881673605873;1,2159115703506336;1,072720137510166;-1,6292365089168517;6,698216592247247;-0,1310796129121991;14,497796297607636;-6,288330129149204;5,793881915718509;-6,010892781248629;709626436
19,900000000000002;4,924905036137661;1,3154054730207725;1,0518771309693677;-1,6739250455511525;6,819944141853454;-0,07864668839701004;14,433734588121734;-6,3940852876913725;5,737875743100289;-5,977175473254642;709626436
19,91;4,8244081863757255;1,324239266406733;1,2819777278855784;-1,795819779886129;6,7541213386298535;0,14182010442210746;14,476111544878414;-6,5468221902399115;5,623640009180638;-6,153523022976932;709626436
19,92;4,74512995199812;1,202264921223912;1,2835470174950967;-1,801472602172895;6,754285349554558;0,2807998160511326;14,680590080928729;-6,4178249837931;5,6383987556618465;-6,094482255867555;709626436
19,93;4,6274863505964206;1,2025576439630232;1,060293898653354;-1,8048304056997626;6,586600574308005;0,20613192418098225;14,880300105242119;-6,154816943810609;5,551523574703194;-6,067814655511212;709626436
19,94;4,617836851840983;1,1202738466165922;0,9228005290736163;-1,8298723892493196;6,576376646150256;0,2975275753144108;14,873448580795934;-6,20915766604249;5,5556564123689345;-6,145008233629517;709626436
19,95;4,64722818742773;0,8936346161218561;0,8534478611859238;-1,9482457242906759;6,699349091317068;0,29936626785506243;14,893064595508498;-6,2014132747667805;5,580924910739919;-6,265389347824815;709626436
19,96;4,682378146050522;0,9606116648072724;0,8114271746633617;-1,988192347628712;6,6178005763915655;0,29215612385537515;14,8320583402535;-6,162810634184758;5,516685344833927;-6,206582380632169;709626436
19,97;4,770220040466597;0,9291840434236215;0,8164781266539798;-2,075153476308205;6,767486699717419;0,25176180951253985;14,740289955615875;-5,995820527121566;5,496651961513959;-6,28090651353612;709626436
19,98;4,827734274761866;1,0519108571538998;0,9158004424123437;-2,2166872796309347;6,8411825125030585;0,2454141918018161;14,738648827412964;-6,073496026283692;5,580777968444468;-6,263374884132496;709626436
19,990000000000002;4,741329290853071;1,0555350396695886;1,125623506807087;-2,2714624011127675;6,995766298282181;0,26709844570857244;14,79251649348912;-6,125327996264998;5,669704391758057;-6,286714359274965;709626436
20,0;4,595675771231947;1,1351708260512325;1,0192885052408784;-2,3189945608107814;6,785510630437043;0,35152171459885284;14,882106703033466;-5,983749212875995;5,696720594584172;-6,3539359878574455;709626436
20,01;4,647725195695536;0,9473987119760108;0,8663977341593794;-2,3713798617238018;6,848909844138071;0,20366082358522333;14,997809003929373;-5,92610757126005;5,718020196704333;-6,3129258505267885;709626436
20,02;4,6532942963423265;0,9214850357448692;0,8545878786574647;-2,31558999780793;6,801445525635289;0,12672086216263376;15,119914468284188;-5,874585997261226;5,600611204750835;-6,339271286697595;709626436
20,03;4,608368897605293;0,9466839409206993;0,7905795145613015;-2,346704711731596;6,8008989934010815;-0,02447429411248181;15,07030111000877;-5,8583881581471235;5,446003529567173;-6,40154338291275;709626436
20,04;4,612120575456221;0,9909314630043126;0,7075705746293218;-2,256797045967731;6,758177885652557;-0,027012745307926654;15,075887750675335;-5,995214191261707;5,442237087799661;-6,414133944111913;709626436
20,05;4,76911088941464;0,9200770782514228;0,6802064036865306;-2,3416155952621693;6,768787733630747;0,07608376868709552;14,884409810257914;-6,052554231339292;5,549557282197832;-6,427124297265155;709626436
20,06;4,707874543793195;0,6098818785446837;0,9218047764980839;-2,3165581964505106;6,824043042059605;0,07720857789515155;14,816871342062305;-6,1858721685532725;5,699126132350104;-6,438434855904583;709626436
20,07;4,823984648629945;0,6292932672439313;0,941287813651078;-2,3176788189801045;6,974684281451748;0,23496842678823032;14,896665778069876;-6,2952118737054965;5,724885067885421;-6,363823842441193;709626436
20,080000000000002;4,70019401848487;0,6432641799335335;1,005365180616807;-2,3717007712929163;6,97919156000813;0,09194179955979981;14,75944695026528;-6,198480803564548;5,786108735290308;-6,484837580219681;709626436
20,09;4,757627624146324;0,6923796630550102;1,0116145409796462;-2,410495773675702;7,0813352171428;0,02207688828689565;14,924646308969669;-6,300092630442746;5,737644987780777;-6,410724383978402;709626436
20,1;4,973355615354772;0,5662167831776866;0,9234826212580345;-2,3088479536244146;7,106635796782168;0,09142550857227683;14,985368676964056;-6,3485745848703;5,7787384320541415;-6,355455521178042;709626436
20,11;5,114071817972253;0,5959878427776675;1,1324876177510017;-2,295584475044124;7,003259729197265;0,1257072648491308;15,035731754382176;-6,165624658781638;5,825109101805387;-6,43994462903938;709626436
20,12;5,174671960446524;0,6529486881469209;1,1449549788024422;-2,2668516621705983;7,1874271848856655;0,1978548367840784;15,033904578400065;-6,093009357070106;5,88862513651321;-6,31095450286859;709626436
20,13;5,109061551891374;0,797742903315153;1,1777636196620613;-2,1979472981681134;7,037141323708113;0,18203536512511215;14,959374199635398;-6,183071347258262;5,9645814388636555;-6,345766385866267;709626436
20,14;5,001972287758015;0,7557775017218417;1,1358600363389604;-2,1004449590178256;7,051404858031306;0,11446752526016792;14,984114150666956;-6,367320888051704;6,032433706907371;-6,522758967435069;709626436
20,150000000000002;5,105085187715153;0,778632126636358;1,0405397253734257;-2,168682092093146;7,002753539872152;0,06876610759522965;15,16556412628009;-6,270386922680453;6,0254109671093685;-6,4052713618384445;709626436
20,16;5,0740858512830975;0,7384254428205554;1,1438423258334738;-2,0244155054455972;6,9398816816407605;0,08877443816534153;15,186364201911347;-6,302517604394973;5,923481419270297;-6,157185993879134;709626436
20,17;5,130382384847839;0,680155368331826;0,9683211258947159;-2,054305647099088;6,759516291458674;-0,04260601639374825;15,236454403089885;-6,281467159573424;6,054507683543984;-6,195181286747585;709626436
20,18;4,980695315301726;0,5846166588817859;1,05765164623928;-1,9913046290233005;6,699379507230292;0,05519826074749207;15,25027179444316;-6,1234310582984435;6,099554162051725;-6,042349552195699;709626436
20,19;5,010668540383338;0,5860427200880312;0,9891985530307165;-1,8920344098369317;6,664310417122391;0,27593791604019613;15,175946517558303;-6,237426952735849;6,138268372699306;-5,980615844235835;709626436
20,2;4,903978242953733;0,6461009287084675;0,9590730109500845;-1,7579126098667754;6,63899422719085;0,2899026792750147;15,185441274101494;-6,064127684984558;6,035545502265735;-5,819768341122483;709626436
20,21;4,882706516901558;0,6365190397192837;0,9446001778787707;-1,7951304082290556;6,739792496498358;0,42731973468064144;15,324845576432175;-5,995726807696239;6,212660912193728;-5,716171749646603;709626436
20,22;4,887516976977407;0,5571044330170876;1,05611567337046;-1,7155253275599325;6,681230445785857;0,3514997697660328;15,321401960207886;-5,96132590451565;6,143646389411527;-5,627065118314864;709626436
20,23;4,944567453316326;0,6179659868219888;0,9932662953125992;-1,6552498960300028;6,665905401951372;0,30811744635104776;15,446773152022658;-5,9303976291662535;6,2392220981044195;-5,605308840765899;709626436
20,240000000000002;4,950820776506499;0,48780080243333074;0,967375230445789;-1,83680703772755;6,6578069095124315;0,3196088460123615;15,615768094767787;-5,938460133485357;6,189714290950755;-5,597277388111082;709626436
20,25;4,84144858354423;0,4835258934804805;0,9859483434788606;-1,7038401309072975;6,5246248291126445;0,34304256487597645;15,76129065127314;-5,9624155524909215;6,04511581237907;-5,770959194159918;709626436
20,26;4,939480800755261;0,5087272486486043;0,8562773586216136;-1,641043215800669;6,463951051291337;0,2966786594593378;15,736472329901547;-5,987845960527584;5,93849421855146;-5,738830353902221;709626436
20,27;4,74545031367212;0,4332192252864583;0,8173231100576632;-1,7023185909928635;6,45214802903926;0,22035756356543493;15,704717602524159;-6,105588170841001;6,03435276696635;-5,906505756728758;709626436
20,28;4,747516709731726;0,31749185169526944;0,8735076944022787;-1,4675042010042372;6,475934271720745;0,2676909857488194;15,648210096735443;-6,286836597587488;6,009171302451048;-5,80658325121624;709626436
20,29;4,8504790520178265;0,36617436341583054;1,0332554411977974;-1,3752387374619968;6,50312719750202;0,2119111523091536;15,64456458901212;-6,238391653139745;6,111156190518579;-6,015000007779594;709626436
20,3;4,763500448464542;0,13634231097099775;1,0033702605421755;-1,498441289027346;6,317640411893186;0,3457495443115627;15,540899204268111;-6,248971043961011;6,088453007587404;-6,097319067615615;709626436
20,31;4,771994163790682;0,030954921613575825;0,8476354675401457;-1,455536461548131;6,414239924066323;0,3611748889272933;15,6117916379965;-6,235507628460105;6,061221855193743;-6,129478491894088;709626436
20,32;4,669264815608309;0,08237817527924074;0,9059669044979666;-1,5627475919430132;6,5508993396376445;0,3420657232408644;15,458773161115177;-6,226740670709621;6,150132098300196;-6,234850565940184;709626436
20,330000000000002;4,5677303492297305;0,1075361501792241;0,9154735537347908;-1,503279610315218;6,589214929505823;0,413664653850064;15,338273875222955;-6,295584665574878;6,426541225476323;-6,152226502819461;709626436
20,34;4,492692632901653;0,2706662962791411;0,7732985643314322;-1,4021894482745778;6,579800216677013;0,5225425052836806;15,3061858262923;-6,374313397027048;6,465620973163258;-6,332791788510176;709626436
20,35;4,405039443587881;0,373855802082906;0,7013748394292489;-1,4106976786869603;6,429959054852312;0,5813870289287225;15,488799219672;-6,4049663956679055;6,631418634683992;-6,1842814355867235;709626436
20,36;4,439670936932323;0,16484941307943451;0,7360423459847543;-1,5998830305228422;6,518405279527877;0,577615988764769;15,5518131231472;-6,364858598839394;6,656413651645905;-6,089305203551663;709626436
20,37;4,425056834649919;0,13609369288778092;0,759968478390375;-1,6344829698505325;6,526514752238032;0,5719367357470496;15,719403009447776;-6,43948896070826;6,830081709608166;-6,0950753266909965;709626436
20,38;4,400431780580107;0,15323356977992453;0,7473901256771828;-1,630891261817423;6,545466575536717;0,7452839808733718;15,732469105976898;-6,473031701980139;6,711664927261034;-6,065382372155005;709626436
20,39;4,267867175433738;0,2340571711648946;0,7567462203949623;-1,708271371202573;6,530247932062998;0,6686021680898887;15,697981534537545;-6,370101611579397;6,758157991331265;-5,942759323960663;709626436
20,400000000000002;4,3194465113084695;0,3588399785697265;0,832464617578513;-1,984360828826118;6,575258540362627;0,5619781586771414;15,642226057346818;-6,455718729951893;6,827697586038875;-5,875462939078945;709626436
20,41;4,4175208483365775;0,4031157249691948;0,8705132114562159;-1,830310876696969;6,667854894624734;0,55800564470576;15,659606746104044;-6,543494543162342;7,0009724920240455;-5,844714667065017;709626436
20,42;4,55592126605017;0,4521272939160779;0,9338516216865548;-1,8499363302783114;6,810211533680749;0,514965276366589;15,83086020093599;-6,609567828103346;7,165693215785559;-5,884051662743656;709626436
20,43;4,639577626160612;0,49441635836526565;0,9439997328587326;-1,9334418397156026;6,785499436569098;0,5134028076652153;15,869666561148057;-6,6461875531184145;7,0976710634819975;-5,801249971131426;709626436
20,44;4,628250484800998;0,4518560288091709;0,8919897297279605;-1,9083995745522495;6,793243202140215;0,6370510354359292;16,01411732658699;-6,590483705147113;6,995983642091858;-5,783331950046742;709626436
20,45;4,6293476908912945;0,5566605863830398;0,9792925579434126;-1,7992868026687863;6,810275972602186;0,778354521605679;15,869610180790932;-6,5111718020544105;6,981594707641047;-5,787860411315314;709626436
20,46;4,865184883562178;0,49295022327637117;0,9516668472595226;-1,7616993886573;6,702273953770729;0,841121084824192;15,915130433115033;-6,545545457719603;6,91844971705321;-5,810896020615989;709626436
20,47;4,794131210891308;0,4163689429753359;0,9651980149943092;-1,6180977236437848;6,845478809112358;0,7510085688553849;15,892577148801594;-6,411507932361059;7,024932921474954;-5,846513301822427;709626436
20,48;4,852322426615149;0,20161373806624802;0,9237040244021772;-1,5368962194888622;6,815641392253835;0,716535148271943;15,687726213399472;-6,473034219303307;6,892385129025659;-5,896363799186996;709626436
20,490000000000002;4,7783239093677;0,29980695048072004;0,9934737810222098;-1,6282893315687204;7,027202009540014;0,4895734591677561;15,535170173861372;-6,303383734046709;6,952534114225547;-5,714555697231606;709626436
20,5;4,573099089495761;0,22043177024129051;1,0428781965033491;-1,6508759643657613;7,092412436693444;0,4798865334788267;15,621489309284522;-6,318162002120914;6,903856383129906;-5,525192647416313;709626436
20,51;4,350810501345285;0,21441168570702074;0,958352906591993;-1,8292915249860915;7,199424117381286;0,6066683310246198;15,679834524014353;-6,280137367634792;7,100638031387625;-5,654685458698865;709626436
20,52;4,4130311129238615;0,20543260195402324;0,8294791286054142;-1,663981176806226;7,112043814187738;0,6001753103713918;15,671266969722184;-6,3464593746681075;7,030136730069364;-5,581689361922834;709626436
20,53;4,4069081814271165;0,3785002700402411;0,9228373802274206;-1,6609541011858857;7,129115298269458;0,641382446474765;15,82421234745077;-6,196653382805077;7,027068999616258;-5,36701311857255;709626436
20,54;4,210183460776507;0,34631069581212043;0,9369288102888873;-1,6065679604774639;7,015410579980342;0,7242259632897852;15,882495025305204;-6,226971518038661;6,861524204833564;-5,218538531102136;709626436
20,55;4,192348675492679;0,5112598022164225;0,8810891887855427;-1,6524457526849297;7,0383251993056035;0,810741097204821;15,759139639191709;-6,258504864048264;6,9888166727391345;-5,268641159684566;709626436
20,56;4,351022418441738;0,3808481809391562;0,8025732216670413;-1,6054974363011418;7,073555970568119;0,8790239402477673;15,672000259482104;-6,271544830212984;6,973399534388773;-5,265417034572791;709626436
20,57;4,398303186895824;0,3378252518951469;0,7358094890570932;-1,6930170873744343;7,0432844973963995;1,004585226807961;15,729256650343215;-6,393521841816321;7,069345993470625;-5,3823956750224955;709626436
20,580000000000002;4,330973998256877;0,22928273722961434;0,82297255394942;-1,7568341090043444;7,091752981408729;0,8410453469119965;15,56094163699912;-6,531339926160582;7,054612845035661;-5,472193677666864;709626436
20,59;4,414401794447407;0,3089807833061567;0,942408095780858;-1,8536722769982876;7,190307111735547;0,7729417613001346;15,551434545942486;-6,41320542652975;6,973943491724437;-5,474787630298039;709626436
20,6;4,407265928219327;0,422283275814472;0,926310463230686;-1,918965882651444;7,114731117739093;0,6868184157770217;15,595732529376429;-6,538067863281381;7,010812105979034;-5,541911269339905;709626436
20,61;4,340627139448281;0,44119552171959037;0,8723145361225118;-1,8851454442517517;7,15879257309153;0,5554632247301349;15,325330436768837;-6,6436037581660825;6,855166757059594;-5,542486442180539;709626436
20,62;4,10230574186868;0,6115621165811782;0,8683593615692347;-1,7967793705746224;7,040222840774584;0,5273048895681819;15,452312128090881;-6,677188655784112;6,842240531838618;-5,395477459838196;709626436
20,63;4,122684236295658;0,648415705203265;0,8875751041952815;-1,8440601680117887;6,944880172308731;0,6415959487734396;15,402726995380398;-6,6651775072445165;6,878515849911037;-5,393650592475569;709626436
20,64;4,084196945597292;0,5278915996621507;0,9277180141054354;-1,8073859279049778;6,978354031216605;0,8255373929587085;15,371951193124648;-6,6876785154027765;6,77771914199504;-5,491414566463201;709626436
20,650000000000002;4,114932401566819;0,6050029545927256;0,9177395132469194;-1,8647883617697383;7,0690334203594265;0,8999205842431938;15,496655910269743;-6,730532524525683;6,686608962619226;-5,5300415883754885;709626436
20,66;4,252579582345396;0,8010609926009933;1,009144449578347;-1,9186333470610728;7,078475663816811;0,9015664972680034;15,495429653112724;-6,696081359020107;6,748147017545198;-5,488742672081417;709626436
20,67;4,1584421654206905;0,8501840209264622;1,1636514037250067;-1,814042302537193;7,248793144340594;0,8924123660791733;15,472795875451762;-6,67931690785491;6,717522707196892;-5,596384652632561;709626436
20,68;4,133358794564796;0,6561277967700131;1,1159895385262932;-1,8255572672248448;7,094887831587654;0,9082644727774853;15,461701043367572;-6,533263639418118;6,651069816946328;-5,6280563689361625;709626436
20,69;3,9954425230916497;0,7678782628518843;0,9426265896198918;-1,7800527572631313;6,81610975810683;1,0322431779350247;15,436606254795095;-6,58840095851305;6,628207852673981;-5,451675664605354;709626436
20,7;4,049288938914464;0,7723848686679242;0,9082236263879279;-1,7810741314131928;6,760476570675281;1,158277170810135;15,452938012889634;-6,6058959349149315;6,5727234037764175;-5,470571661674292;709626436
20,71;3,8986902028884725;0,8600562894128712;0,8796074771967979;-1,823293771760118;6,784312295518644;1,099591554265048;15,507177518042774;-6,601073155439152;6,586108468221096;-5,338589924041555;709626436
20,72;3,9381917230613075;0,9423178656557348;0,9955211000833598;-1,8406231471413292;6,86792423171715;1,205540262611378;15,603956049071165;-6,509702021061571;6,7353399576115995;-5,347142468963133;709626436
20,73;3,8411638921122635;0,9364782242606963;1,0260892910671107;-1,8361777078285753;6,914259204218781;1,145542651318253;15,520872046620097;-6,555173765446631;6,957022866536987;-5,392570183280552;709626436
20,740000000000002;3,9141024400142914;0,8580230794544793;0,9670824345461827;-1,8303478511329876;6,925894755211521;1,130180089164699;15,586093906035405;-6,510240092842451;6,8789912532674355;-5,476536830571062;709626436
20,75;3,837730157992744;0,8897117290067974;0,9153248969421028;-1,9935766384836744;6,994384023949211;1,260730355198717;15,688261271944917;-6,520755226994534;6,61569857219814;-5,4916210097172184;709626436
20,76;3,757004924401451;0,7515522703096786;0,7371524220102451;-2,1056887936230515;6,941015488577103;1,3052230773450422;15,57143492398658;-6,608116042962248;6,5980128428536995;-5,390382054399222;709626436
20,77;3,7008100864840805;0,8123304213572323;0,6640694524979558;-2,1652766462271855;7,067886289112054;1,2593123751260862;15,468647637176018;-6,591598716979365;6,633498214821826;-5,449289604343308;709626436
20,78;3,7217685308267128;0,8466212517146318;0,7371840911903226;-2,2235104390532614;7,215263910283726;1,2167716286670183;15,371003101807602;-6,477596909419957;6,5582637925273914;-5,6043642244355665;709626436
20,79;3,5276136818139947;1,052226379519193;0,8025146557791794;-2,1239643412639273;7,266153772365212;1,094812693284476;15,369274347478314;-6,468200194907642;6,391252056944693;-5,600024329158898;709626436
20,8;3,5155209124874593;0,9775697760992033;0,7795134673306275;-2,289627278495467;7,175367695498972;1,1862890404317334;15,286588669933916;-6,428497660380459;6,339706275072886;-5,50317608637819;709626436
20,81;3,4188815716679195;0,8240395883983553;0,8630441455550841;-2,299792105705008;7,228348095985618;1,0411135048288838;15,189743983636022;-6,536068472930718;6,2632320058027595;-5,427812503196782;709626436
20,82;3,298915820450763;0,7240892012468061;0,9183869159083395;-2,307399309921784;7,431244903624263;0,9996498699493243;15,386922119580937;-6,485908197131756;6,258294833854262;-5,438068932276944;709626436
