Tiempo;Trayectoria 1;Trayectoria 2;Trayectoria 3;Trayectoria 4;Trayectoria 5;Trayectoria 6;Trayectoria 7;Trayectoria 8;Trayectoria 9;Trayectoria 10;Semilla
0,77;-2,108245013838696;0,6193819253164257;0,7834055320384293;3,1519602810110583;4,127216029855953;-0,4467480915185306;1,213609919071827;-0,0410882739075739;4,178792260061451;-1,9534009387916522;927364360
0,78;-2,752342102755593;1,149466385918815;0,45500357697642896;3,603199793390103;3,970184811508831;-0,6332828315743597;0,9439103167214713;0,49021741392500445;3,639848214932539;-2,1888356124199095;927364360
0,79;-2,245951541819209;1,0967366592501053;0,8240459479955792;3,6511151181830472;4,332894354975582;-1,0450024373868587;0,9198611925998449;0,5095515623243343;3,5131442183881214;-2,0533585286740843;927364360
0,8;-1,7936235395174538;1,4672967583369012;0,6822695278281788;4,219214582999368;4,368499912440578;-0,7616631053436993;0,8008286874056967;0,21029160626235383;3,341225696989226;-2,4609573599668826;927364360
0,81;-2,0010708047511376;1,0294613940290274;0,7008458967476949;3,9474883025112906;4,795876716526432;-0,6561413443642286;0,3620345611846637;0,14713729165155215;3,483524116203561;-2,4892662785941617;927364360
0,8200000000000001;-1,562051914963625;1,031384396578305;0,4982479277244666;3,857406287592454;5,150303870736852;-0,34667000261129216;0,25992955180310445;-0,17996536070497798;3,34013517855061;-2,772072593307193;927364360
0,8300000000000001;-1,5869699593687987;1,2774536030614962;0,2760369327773973;3,404204993978954;4,489846492897914;-0,029290871916221872;0,08382882665062366;0,1452862741287061;3,293337572684646;-2,658564853419263;927364360
0,84;-1,7426836804490835;1,5731772159133697;0,3698401205903934;3,419121902108724;4,679286583056064;0,2562424036914963;0,371420915412902;0,11957341362467543;3,773471783490769;-2,9170580782530253;927364360
0,85;-1,9518689266067375;1,2657782177566772;0,584570157232271;3,3668790609209243;4,782005905779171;0,770330753819195;0,3635500763104042;0,059447176618957535;3,9627270984066216;-2,6445501480708815;927364360
0,86;-1,9645584865145065;0,6622082469380793;-0,1855116481660869;3,6027825709628924;5,314511125973314;0,22438615989279498;0,31149133410079793;-0,26667864918022793;4,304260454168602;-2,5762883702871577;927364360
0,87;-2,0031954829525556;0,6030906225156465;-0,3914774562050369;3,567180365895083;5,119588821051288;0,3368988008993859;0,36191767853428414;-0,6388900832051068;4,336549280550248;-2,423021567808096;927364360
0,88;-1,748620420041219;0,7150593940495;-0,10968798957278836;3,5288581566129675;5,22082577131314;0,5939820923799504;0,3310653912832282;-0,5758235062047862;4,61771729205876;-2,568689345666777;927364360
0,89;-1,5466827646472474;0,7371655082597395;-0,5149967567321865;3,1037974850484136;5,215768228388589;0,5273671602550551;-0,23045921069182163;-0,06630175933843063;4,155297392382955;-2,5441138028817436;927364360
